|dname|id|smiles|cid|len
1065|NVP-BSK805|2127|C1CNCCC1N2C=C(C=N2)C3=NC4=C(C=CC=C4N=C3)C5=CC(=C(C(=C5)F)CN6CCOCC6)F|46398810.0|68.0
1066|1101810-02-9|3743|CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=O)(=O)C4CC4)C5=CC=C(C=C5)NC(=S)NCCO|25168990.0|68.0
1067|NVP-TNKS656|3541|COC1=CC=C(C=C1)C(=O)C2CCN(CC2)CC(=O)N(CC3CC3)CC4=NC5=C(COCC5)C(=O)N4|136237316.0|68.0
1068|ONO-4059 analog|3644|C=CC(=O)N1CCCC(C1)N2C3=C(C(=NC=N3)N)N(C2=O)C4=CC=C(C=C4)OC5=CC=CC=C5|121540650.0|68.0
1069|AZD8186|3775|CC(C1=C2C(=CC(=C1)C(=O)N(C)C)C(=O)C=C(O2)N3CCOCC3)NC4=CC(=CC(=C4)F)F|52913813.0|68.0
1070|946128-88-7|3797|CC1=C(C(=O)OC2=C1C=CC(=C2)OC3=NC=CC=N3)CC4=C(C(=NC=C4)NS(=O)(=O)NC)F|16719221.0|68.0
1071|AZD-8835|3776|CCN1C(=NC(=N1)C2CCN(CC2)C(=O)CCO)C3=CN=C(C(=N3)C4=NN=C(O4)C(C)(C)C)N|76685059.0|68.0
1072|IKK-16 (IKK INHIBITOR VII)|1496|C1CCN(C1)C2CCN(CC2)C(=O)C3=CC=C(C=C3)NC4=NC=CC(=N4)C5=CC6=CC=CC=C6S5|9549298.0|68.0
1073|PRANLUKAST|602|C1=CC=C(C=C1)CCCCOC2=CC=C(C=C2)C(=O)NC3=CC=CC4=C3OC(=CC4=O)C5=NNN=N5|4887.0|68.0
1074|Brilanestrant|4081|CCC(=C(C1=CC=C(C=C1)C=CC(=O)O)C2=CC3=C(C=C2)NN=C3)C4=C(C=C(C=C4)F)Cl|56941241.0|68.0
1075|1093403-33-8|3846|CC1=C(SC(=N1)C2=CN=CC=C2)C(=O)NC3=CC=CC=C3C4=CN5C(=CSC5=N4)CN6CCOCC6|25108829.0|68.0
1076|P21d hydrochloride|3699|C1CC1C2=CN3C(=CN=C3C(=N2)NC4=C(C=C(C=C4)C(=O)N5CCOCC5)F)C6=CNN=C6.Cl|129316185.0|68.0
1077|YM201636|1567|C1COCCN1C2=NC(=NC3=C2OC4=C3C=CC=N4)C5=CC(=CC=C5)NC(=O)C6=CN=C(C=C6)N|9956222.0|68.0
1078|LXS196|3621|CC1(CCN(CC1)C2=C(N=CC=C2)NC(=O)C3=NC(=CN=C3N)C4=C(C=CC=N4)C(F)(F)F)N|118873253.0|68.0
1079|Sulfatinib|3828|CC1=CC2=C(N1)C=CC(=C2)OC3=NC(=NC=C3)NC4=CC=CC(=C4)CS(=O)(=O)NCCN(C)C|52920501.0|68.0
1080|BGB-3111|3642|C=CC(=O)N1CCC(CC1)C2CCNC3=C(C(=NN23)C4=CC=C(C=C4)OC5=CC=CC=C5)C(=O)N|135905454.0|68.0
1081|Mivebresib|2326|CCS(=O)(=O)NC1=CC(=C(C=C1)OC2=C(C=C(C=C2)F)F)C3=CN(C(=O)C4=C3C=CN4)C|71600087.0|68.0
1082|AZD3514|1924|CC(=O)N1CCN(CC1)CCOC2=CC=C(C=C2)C3CCN(CC3)C4=NN5C(=NN=C5C(F)(F)F)CC4|46893585.0|68.0
1083|ER 819762|4092|CCN1C(=O)N2CC3=CC(=CC(=C3C(C=C2C14CCN(CC4)CC5=CC(=CC(=C5)C)C)C)OC)OC|42596951.0|68.0
1084|NCGC00262689-01|2279|CC1=CC=CC=C1C(C(=O)NC2CCCC2)N(C3=CC(=CC=C3)F)C(=O)CN4C=NC5=CC=CC=C54|56832449.0|68.0
1085|REFAMETINIB|2111|COC1=CC(=C(C(=C1NS(=O)(=O)C2(CC2)C[C@@H](CO)O)NC3=C(C=C(C=C3)I)F)F)F|44182295.0|68.0
1086|405554-55-4|3793|CN(C)CCOC1=CC=C(C=C1)C2=NC(=C(N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=NO)CC5|135398506.0|68.0
1087|PF-06250112|2390|C1CC(CN(C1)C#N)N2C(=C(C(=N2)C3=CC=C(C=C3)OC4=C(C=C(C=C4)F)F)C(=O)N)N|74222427.0|68.0
1088|TIPLAXTININ|2247|C1=CC=C(C=C1)CN2C=C(C3=C2C=CC(=C3)C4=CC=C(C=C4)OC(F)(F)F)C(=O)C(=O)O|6450819.0|68.0
1089|PI-3065|3763|C1CC1CN2CCN(CC2)CC3=CC4=C(S3)C(=NC(=N4)C5=C(C=CC6=C5C=CN6)F)N7CCOCC7|24937012.0|68.0
1090|CLOSANTEL SODIUM|2029|CC1=CC(=C(C=C1NC(=O)C2=CC(=CC(=C2O)I)I)Cl)C(C#N)C3=CC=C(C=C3)Cl.[Na]|68534624.0|68.0
1091|AT-IAP|3611|CC1CN(C(CN1)CN2CCOCC2C)CC(=O)N3CC(C4=C3C=C(C=N4)CC5=CC=C(C=C5)F)(C)C|70980530.0|68.0
1092|Selonsertib|2388|CC1=C(C=C(C(=C1)F)C(=O)NC2=CC=CC(=N2)C3=NN=CN3C(C)C)N4C=C(N=C4)C5CC5|71245288.0|68.0
1093|TETRACYCLINE|270|CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O|54675776.0|68.0
1094|Litronesib|3936|CCNCCS(=O)(=O)NCC1(N(N=C(S1)NC(=O)C(C)(C)C)C(=O)C(C)(C)C)C2=CC=CC=C2|25167017.0|68.0
1095|NCGC00346664-01|3432|CC12CC3(C4CC1(C4(C(O2)O3)COC(=O)C5=CC=CC=C5)OC6C(C(C(C(O6)CO)O)O)O)O|73265301.0|68.0
1096|SR-3029|3655|C1COCCN1C2=NC3=C(C(=N2)NCC4=NC5=C(N4)C=CC(=C5F)F)N=CN3C6=CC(=CC=C6)F|60196195.0|68.0
1097|MOEXIPRIL HCL|850|CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC(=C(C=C3CC2C(=O)O)OC)OC.Cl|54889.0|68.0
1098|GSK2606414|3759|CN1C=C(C2=C1N=CN=C2N)C3=CC4=C(C=C3)N(CC4)C(=O)CC5=CC(=CC=C5)C(F)(F)F|53469448.0|68.0
1099|RO4929097|2134|CC(C)(C(=O)NCC(C(F)(F)F)(F)F)C(=O)N[C@H]1C2=CC=CC=C2C3=CC=CC=C3NC1=O|49867930.0|68.0
1100|BUTOCONAZOLE NITRATE|831|C1=CC(=C(C(=C1)Cl)SC(CCC2=CC=C(C=C2)Cl)CN3C=CN=C3)Cl.[N+](=O)(O)[O-]|47471.0|68.0
1101|CHEMBL1625478|3270|CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=C(N=C3N)NCCC4=CC=C(C=C4)CCC(=O)O)O)O|24867488.0|67.0
1102|128517-07-7|3183|CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C|73461.0|67.0
1103|Kinome_3738|4227|CN1CCN(CC1)C2=CC=C(C=C2)C(=O)NC3=NNC4=C3CN(C4)C(=O)C(C5=CC=CC=C5)OC|21874004.0|67.0
1104|KGBPLKOPSFDBOX-UHFFFAOYSA-N|3173|CN1CCCN(CC1)C(=O)C2=CC=CC(=C2)C3=CC=C(O3)C=C4C5=C(C=CC(=C5)Cl)NC4=O|66774402.0|67.0
1105|NCGC00263108-01|3267|CCOC(=O)NC1CCC2C(C1)CC3C(C2C=CC4=NC=C(C=C4)C5=CC(=CC=C5)F)C(OC3=O)C|57519546.0|67.0
1106|PALBOCICLIB (PD-0332991) HCL|1648|CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C.Cl|11431660.0|67.0
1107|APIXABAN|1588|COC1=CC=C(C=C1)N2C3=C(CCN(C3=O)C4=CC=C(C=C4)N5CCCCC5=O)C(=N2)C(=O)N|10182969.0|67.0
1108|SNS-314 MESYLATE|1848|CS(=O)(=O)O.C1=CC(=CC(=C1)Cl)NC(=O)NC2=NC=C(S2)CCNC3=NC=NC4=C3SC=C4|24995523.0|67.0
1109|ENOXOLONE|734|CC1(C2CCC3(C(C2(CCC1O)C)C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C|10114.0|67.0
1110|UNII-4HVE799MEJ|4038|C1CN(CC(=C1)C(=O)O)CCOC(C2=CC=C(C=C2)C(F)(F)F)C3=CC=C(C=C3)C(F)(F)F|198693.0|67.0
1111|SCHEMBL12611449|3544|CC1=NN=C(N1C2CC3CCC(C2)N3CCC(C4=CC=CC=C4)NC(=O)C5CCC(CC5)(F)F)C(C)C|22570509.0|67.0
1112|AGK2|4233|C1=CC2=C(C=CC=N2)C(=C1)NC(=O)C(=CC3=CC=C(O3)C4=C(C=CC(=C4)Cl)Cl)C#N|2130404.0|67.0
1113|SCHEMBL185621|3080|CN(C)CC=CC(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OC4CCOC4|57519523.0|67.0
1114|BIX 02189|2695|CN(C)CC1=CC(=CC=C1)N=C(C2=CC=CC=C2)C3=C(NC4=C3C=CC(=C4)C(=O)N(C)C)O|135659062.0|67.0
1115|Bioymifi|3990|C1=CC(=CC=C1N2C(=O)C(=CC3=CC=C(O3)C4=CC5=C(C=C4)C(=O)NC5=O)SC2=N)Br|70678419.0|67.0
1116|NCGC00481082-01|3511|CN1CCN(CC1)C2=CC(=CC(=C2Cl)NC3=NN4C(=CN=C4C(=C3)NC5CC5)C#N)NC(=O)OC|91754489.0|67.0
1117|JZL195|2532|C1CN(CCN1CC2=CC(=CC=C2)OC3=CC=CC=C3)C(=O)OC4=CC=C(C=C4)[N+](=O)[O-]|46232606.0|67.0
1118|ARGATROBAN|135|CC1CCN(C(C1)C(=O)O)C(=O)C(CCCN=C(N)N)NS(=O)(=O)C2=CC=CC3=C2NCC(C3)C|92722.0|67.0
1119|CHLORAMPHENICOL PALMITATE|2829|CCCCCCCCCCCCCCCC(=O)OCC(C(C1=CC=C(C=C1)[N+](=O)[O-])O)NC(=O)C(Cl)Cl|443382.0|67.0
1120|CEP-33779|2008|CN1CCN(CC1)C2=CC(=CC=C2)NC3=NN4C=CC=C(C4=N3)C5=CC=C(C=C5)S(=O)(=O)C|57336812.0|67.0
1121|AGI-6780|2527|C1CC1NS(=O)(=O)C2=CC(=C(C=C2)C3=CSC=C3)NC(=O)NC4=CC=CC(=C4)C(F)(F)F|71299339.0|67.0
1122|AC1Q4OOX|3504|CC1=NN=C(N1C2CC3CCC(C2)N3CCC(C4=CC=CC=C4)NC(=O)C5CCC(CC5)(F)F)C(C)C|483407.0|67.0
1123|SUPLATAST TOSYLATE|966|CCOCC(COC1=CC=C(C=C1)NC(=O)CC[S+](C)C)O.CC1=CC=C(C=C1)S(=O)(=O)[O-]|71773.0|67.0
1124|GSK429286A|1643|CC1=C(C(CC(=O)N1)C2=CC=C(C=C2)C(F)(F)F)C(=O)NC3=C(C=C4C(=C3)C=NN4)F|11373846.0|67.0
1125|SRT1720|1871|C1CN(CCN1)CC2=CSC3=NC(=CN23)C4=CC=CC=C4NC(=O)C5=NC6=CC=CC=C6N=C5.Cl|25232708.0|67.0
1126|118414-82-7|2221|CC(C)C1=CC2=C(C=C1)N(C(=C2SC(C)(C)C)CC(C)(C)C(=O)O)CC3=CC=C(C=C3)Cl|3651377.0|67.0
1127|EHT 1864|4274|C1COCCN1CC2=CC(=O)C(=CO2)OCCCCCSC3=C4C=CC(=CC4=NC=C3)C(F)(F)F.Cl.Cl|9938202.0|67.0
1128|Ko 143|4297|CC(C)CC1C2=C(CC3N1C(=O)C(NC3=O)CCC(=O)OC(C)(C)C)C4=C(N2)C=C(C=C4)OC|10322450.0|67.0
1129|KN-93|2121|CN(C/C=C/C1=CC=C(C=C1)Cl)CC2=CC=CC=C2N(CCO)S(=O)(=O)C3=CC=C(C=C3)OC|5312122.0|67.0
1130|MARAVIROC|152|CC1=NN=C(N1C2CC3CCC(C2)N3CCC(C4=CC=CC=C4)NC(=O)C5CCC(CC5)(F)F)C(C)C|3002977.0|67.0
1131|SGI-7079|3635|CC1=CNC2=NC(=NC(=C12)C3=CC(=CC=C3)CC#N)NC4=CC(=C(C=C4)N5CCN(CC5)C)F|46870258.0|67.0
1132|AFATINIB (BIBW2992)|1589|CN(C)CC=CC(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OC4CCOC4|10184653.0|67.0
1133|Cgs 21680|2563|CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=C(N=C3N)NCCC4=CC=C(C=C4)CCC(=O)O)O)O|3086599.0|67.0
1134|SITAGLIPTIN PHOSPHATE MONOHYDRATE|1669|C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)CC(CC3=CC(=C(C=C3F)F)F)N.O.OP(=O)(O)O|11591741.0|67.0
1135|XMD8-92|2112|CCOC1=C(C=CC(=C1)N2CCC(CC2)O)NC3=NC=C4C(=N3)N(C5=CC=CC=C5C(=O)N4C)C|46843772.0|67.0
1136|CRYSTAL VIOLET|752|CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.[Cl-]|11057.0|67.0
1137|CCT129202|1734|CN(C)C1=CC=C(C=C1)C2=NC3=NC=C(C(=C3N2)N4CCN(CC4)CC(=O)NC5=NC=CS5)Cl|16202152.0|67.0
1138|BOSUTINIB (SKI-606)|1395|CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC|5328940.0|67.0
1139|CHEMBL3740104|2327|C1CN(CCN1C2=C(C=CC=N2)C#N)C(=O)C3=CC(=CC=C3)CC4=NNC(=O)C5=CC=CC=C54|92045137.0|67.0
1140|DANUSERTIB (PHA-739358)|1650|CN1CCN(CC1)C2=CC=C(C=C2)C(=O)NC3=NNC4=C3CN(C4)C(=O)C(C5=CC=CC=C5)OC|11442891.0|67.0
1141|NCGC00017244-05|3399|CC1(C2CCC3(C(C2(CCC1O)C)C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C|12310282.0|67.0
1142|GSK2795039|4022|CC(C)N1C=C(C2=C(C=CN=C21)NS(=O)(=O)C3=NN(C=C3)C)C4=CC5=C(CCN5C)C=C4|71090129.0|67.0
1143|HMN-214|1535|CC(=O)N(C1=CC=CC=C1C=CC2=CC=[N+](C=C2)[O-])S(=O)(=O)C3=CC=C(C=C3)OC|9888590.0|67.0
1144|NCGC00263119-01|3148|CN(C)CC1CCN2C=C(C3C(C4=CN(CCO1)C5=CC=CC=C54)C(=O)NC3=O)C6=CC=CC=C62|44451493.0|67.0
1145|APREMILAST (CC-10004)|1666|CCOC1=C(C=CC(=C1)C(CS(=O)(=O)C)N2C(=O)C3=C(C2=O)C(=CC=C3)NC(=O)C)OC|11561674.0|67.0
1146|celastrol|2730|CC1=C(C(=O)C=C2C1=CC=C3C2(CCC4(C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C)O|122724.0|67.0
1147|911417-87-3|2466|CC(C)NC(=O)COC1=CC=CC(=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC5=C(C=C4)NN=C5|11950170.0|67.0
1148|CHEMBL1221434|2191|CC(C)(CCC1=CC=C(C=C1)OCC2=CC(=C3C(=C2)C=CC=N3)C4=CC(=CC=C4)OC(F)F)O|46933992.0|67.0
1149|CHIR-99021 (CT99021) HCL|2032|CC1=CN=C(N1)C2=CN=C(N=C2C3=C(C=C(C=C3)Cl)Cl)NCCNC4=NC=C(C=C4)C#N.Cl|71295844.0|67.0
1150|852918-02-6|2808|C1=CC=C(C=C1)C(=O)NNC(=O)C2=CC=C(C=C2)CNS(=O)(=O)C3=CC(=C(C=C3)F)Cl|4787937.0|67.0
1151|BRD-K02492147|4392|CN1CCN(CC1)C(=O)C[C@@H]1O[C@H](CO)[C@@H](NS(=O)(=O)c2cccc(F)c2)C=C1|0.0|67.0
1152|IBRUTINIB (PCI-32765)|1833|C=CC(=O)N1CCCC(C1)N2C3=C(C(=N2)C4=CC=C(C=C4)OC5=CC=CC=C5)C(=NC=N3)N|24821094.0|67.0
1153|SARACATINIB (AZD0530)|1599|CN1CCN(CC1)CCOC2=CC(=C3C(=C2)N=CN=C3NC4=C(C=CC5=C4OCO5)Cl)OC6CCOCC6|10302451.0|67.0
1154|PAZOPANIB|334|CC1=C(C=C(C=C1)NC2=NC=CC(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C)C)S(=O)(=O)N|10113978.0|67.0
1155|RALOXIFENE|388|C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O|5035.0|67.0
1156|CHEMBL3186846|3114|C1=CC(=CC=C1N2C(=O)C(=CC3=CC=C(O3)C4=CC5=C(C=C4)C(=O)NC5=O)SC2=N)Br|73265334.0|67.0
1157|TOPOTECAN HYDROCHLORIDE|110|CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=C(C5=C4)CN(C)C)O)O.Cl|60699.0|67.0
1158|mk-1064|4026|COC1=C(N=C(C=C1)CNC(=O)C2=C(N=CC(=C2)C3=CC(=CN=C3)Cl)C4=CC=CC=N4)OC|44633765.0|67.0
1159|WYE-354|1891|COC(=O)NC1=CC=C(C=C1)C2=NC3=C(C=NN3C4CCN(CC4)C(=O)OC)C(=N2)N5CCOCC5|44219749.0|67.0
1160|IOWH032|1895|C1=CC=C(C=C1)OC2=CC=C(C=C2)CNC(=O)C3=NC(=C4C=C(C(=O)C(=C4)Br)Br)NO3|44241539.0|67.0
1161|KU 0060648|4521|CCN1CCN(CC(=O)Nc2ccc(-c3cccc4c3oc(cc4=O)N3CCOCC3)c3sc4ccccc4c23)CC1|0.0|67.0
1162|LOPERAMIDE|180|CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4|3955.0|67.0
1163|YW3-56|2743|CN(C)C1=CC2=C(C=C1)C=C(C=C2)C(=O)NC(CCCN=C(CCl)N)C(=O)NCC3=CC=CC=C3|56970298.0|67.0
1164|SSR-504734|2201|C1CCN[C@@H](C1)[C@H](C2=CC=CC=C2)NC(=O)C3=C(C(=CC=C3)C(F)(F)F)Cl.Cl|9954539.0|67.0
1165|ROMIDEPSIN|100|CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C|5352062.0|67.0
1166|OXELADIN CITRATE|1562|CCC(CC)(C1=CC=CC=C1)C(=O)OCCOCCN(CC)CC.C(C(=O)O)C(CC(=O)O)(C(=O)O)O|9936727.0|67.0
1167|Atrasentan|4151|CCCCN(CCCC)C(=O)CN1CC(C(C1C2=CC=C(C=C2)OC)C(=O)O)C3=CC4=C(C=C3)OCO4|159594.0|67.0
1168|Poziotinib|2408|COC1=C(C=C2C(=C1)N=CN=C2NC3=C(C(=C(C=C3)Cl)Cl)F)OC4CCN(CC4)C(=O)C=C|25127713.0|67.0
1169|AMG 548|2452|CN1C(=O)C(=C(N=C1NCC(CC2=CC=CC=C2)N)C3=CC=NC=C3)C4=CC5=CC=CC=C5C=C4|11167112.0|67.0
1170|AC1L2QK3|3158|CC12C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(CO)O|14096316.0|67.0
1171|LINAGLIPTIN|1579|CC#CCN1C2=C(N=C1N3CCCC(C3)N)N(C(=O)N(C2=O)CC4=NC5=CC=CC=C5C(=N4)C)C|10096344.0|67.0
1172|CX-6258|3783|CN1CCCN(CC1)C(=O)C2=CC=CC(=C2)C3=CC=C(O3)C=C4C5=C(C=CC(=C5)Cl)NC4=O|44545852.0|67.0
1173|BIX 02189|1931|CN(C)CC1=CC(=CC=C1)NC(=C2C3=C(C=C(C=C3)C(=O)N(C)C)NC2=O)C4=CC=CC=C4|46931012.0|67.0
1174|PF-04979064|2442|CC1=NC=C(C=C1)C2=NC3=C4C(=CN=C3C=C2)N(C(=O)N4C5CCN(CC5)C(=O)C(C)O)C|46866705.0|67.0
1175|OTILONIUM BROMIDE|969|CCCCCCCCOC1=CC=CC=C1C(=O)NC2=CC=C(C=C2)C(=O)OCC[N+](C)(CC)CC.[Br-]|72092.0|66.0
1176|Maslinic acid|4004|CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1)C)C(=O)O)C|73659.0|66.0
1177|ZINC17545571|3115|CC1=C(C(=O)OC(C1)C(C)C2CCC3C2(CCC4C3CC5C6(C4(C(=O)C=CC6O)C)O5)C)CO|57519534.0|66.0
1178|Senexin B|3514|CN1CCN(CC1)C(=O)C2=CC3=C(C=C2)C=C(C=C3)CCNC4=NC=NC5=C4C=C(C=C5)C#N|71661259.0|66.0
1179|CHEMBL3348987|3209|C1CC(C(C1)C(=O)O)C(=O)C2=CC=C(C=C2)C3=CC=C(C=C3)NC(=O)NC4=CC=CC=C4|71729980.0|66.0
1180|GAVESTINEL|2240|C1=CC=C(C=C1)NC(=O)/C=C/C2=C(NC3=CC(=CC(=C32)Cl)Cl)C(=O)[O-].[Na+]|16759177.0|66.0
1181|SCHEMBL3954849|3562|CC(C)S(=O)(=O)C1=CC=CC=C1NC2=CC(=NC3=C2C=CN3)NC4=NC=C(C=C4)C(=O)NC|25226483.0|66.0
1182|ZINC100015731|3139|CC(=O)NCC(=O)N1C2CCC1C3=C2C=CC(=C3)NC4=NC=C(C(=N4)NC5CCC5)C(F)(F)F|73265213.0|66.0
1183|BFH772|3827|C1=CC(=CC(=C1)NC(=O)C2=CC=CC3=C2C=CC(=C3)OC4=NC=NC(=C4)CO)C(F)(F)F|24756034.0|66.0
1184|CP-724714|1530|CC1=NC=C(C=C1)OC2=C(C=C(C=C2)NC3=NC=NC4=C3C=C(C=C4)C=CCNC(=O)COC)C|9874913.0|66.0
1185|RALTITREXED|1009|CC1=NC(=O)C2=C(N1)C=CC(=C2)CN(C)C3=CC=C(S3)C(=O)NC(CCC(=O)O)C(=O)O|104758.0|66.0
1186|UNII-7E99B9ZM19|3998|CC1=CC2=C(O1)C=C(C=C2OC3=CN=C(N=C3)C(=O)N(C)C)C(=O)NC4=NC=C(N=C4)C|46916694.0|66.0
1187|942487-16-3|3631|CC(=O)NCC(=O)N1C2CCC1C3=C2C=CC(=C3)NC4=NC=C(C(=N4)NC5CCC5)C(F)(F)F|51346455.0|66.0
1188|20-HYDROXYECDYSONE|1415|CC12CCC3C(=CC(=O)C4C3(CC(C(C4)O)O)C)C1(CCC2C(C)(C(CCC(C)(C)O)O)O)O|5459840.0|66.0
1189|AMPRENAVIR|280|CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)O)S(=O)(=O)C3=CC=C(C=C3)N|65016.0|66.0
1190|TAK-438|1908|CNCC1=CN(C(=C1)C2=CC=CC=C2F)S(=O)(=O)C3=CN=CC=C3.C(=CC(=O)O)C(=O)O|45375887.0|66.0
1191|Ralimetinib|3112|CC(C)(C)CN1C2=C(C=CC(=N2)C3=C(N=C(N3)C(C)(C)C)C4=CC=C(C=C4)F)N=C1N|11539025.0|66.0
1192|CHEMBL3348929|3582|CC(C)(C)C(C(=O)N1CCCC1C(=O)NC(CC(=O)O)C#N)NC(=O)C2=CC(=C(C=C2)N)Cl|73265312.0|66.0
1193|Raltitrexed|2824|CC1=NC2=C(C=C(C=C2)CN(C)C3=CC=C(S3)C(=O)NC(CCC(=O)O)C(=O)O)C(=O)N1|135400182.0|66.0
1194|KU-0063794|1751|CC1CN(CC(O1)C)C2=NC3=C(C=CC(=N3)C4=CC(=C(C=C4)OC)CO)C(=N2)N5CCOCC5|16736978.0|66.0
1195|Prulifloxacin|2815|CC1N2C3=CC(=C(C=C3C(=O)C(=C2S1)C(=O)O)F)N4CCN(CC4)CC5=C(OC(=O)O5)C|65947.0|66.0
1196|CHEMBL2138817|3082|CC1=NC=C(C=C1)OC2=C(C=C(C=C2)NC3=NC=NC4=C3C=C(C=C4)C=CCNC(=O)COC)C|53401057.0|66.0
1197|GADODIAMIDE|1058|CNC(=O)CN(CCN(CCN(CC(=O)NC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Gd+3]|153921.0|66.0
1198|BRD-K27986637|4413|C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc3OCCOc3c2)OCc4cn(CCCC1=O)nn4|0.0|66.0
1199|NSC 23766|1755|CCN(CC)CCCC(C)NC1=NC(=CC(=N1)NC2=CC3=C(C=C2)N=C(C=C3N)C)C.Cl.Cl.Cl|16759159.0|66.0
1200|FLUVASTATIN SODIUM|1787|CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)[O-])O)O)C3=CC=C(C=C3)F.[Na+]|23663976.0|66.0
1201|PF-03814735|4331|CC(=O)NCC(=O)N1C2CCC1C3=C2C=CC(=C3)NC4=NC=C(C(=N4)NC5CCC5)C(F)(F)F|49830590.0|66.0
1202|CEFMENOXIME|318|CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O|9570757.0|66.0
1203|NCGC00253463-01|2092|C1C[C@@H](CNC1)NC(=O)C2=C(C=C(S2)C3=CC(=C(C=C3)CN4CCOCC4)F)NC(=O)N|57519527.0|66.0
1204|CLOFAZIMINE|497|CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl|2794.0|66.0
1205|Triethylgallamine|3426|CC[N+](CC)(CC)CCOC1=C(C(=CC=C1)OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC|3450.0|66.0
1206|MEK inhibitor|2309|CNC(=O)C1=CC2=C(C=C1)C(=C(N2)O)C(=NC3=CC=CC(=C3)CN(C)C)C4=CC=CC=C4|135742497.0|66.0
1207|GSK484|2536|CN1C2=C(C=C(C=C2OC)C(=O)N3CCC(C(C3)N)O)N=C1C4=CC5=CC=CC=C5N4CC6CC6|86340175.0|66.0
1208|CLINOFIBRATE|496|CCC(C)(C(=O)O)OC1=CC=C(C=C1)C2(CCCCC2)C3=CC=C(C=C3)OC(C)(CC)C(=O)O|2787.0|66.0
1209|TAK-593|2454|CC1=C(C=C(C=C1)OC2=NN3C=C(N=C3C=C2)NC(=O)C4CC4)NC(=O)C5=CC(=NN5C)C|24767976.0|66.0
1210|Ecdysterone|3285|CC12CCC3C(=CC(=O)C4C3(CC(C(C4)O)O)C)C1(CCC2C(C)(C(CCC(C)(C)O)O)O)O|12304165.0|66.0
1211|BMS-911543|2709|CCN1C(=CC2=C3C(=C(N=C21)NC4=NN(C(=C4)C)C)N=CN3C)C(=O)N(C5CC5)C6CC6|50922691.0|66.0
1212|(6R)-5,10-Methylenetetrahydrofolate|3906|C1C2CN(CN2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)NC(CCC(=O)O)C(=O)O|135398645.0|66.0
1213|OTSSP167|2438|CC(=O)C1=CN=C2C=CC(=NC2=C1NC3CCC(CC3)CN(C)C)C4=CC(=C(C(=C4)Cl)O)Cl|135398499.0|66.0
1214|912545-86-9|2716|CNC1CCC(CC1)N(CC2=CC=CC(=C2)C3=CC=NC=C3)C(=O)C4=C(C5=CC=CC=C5S4)Cl|5284330.0|66.0
